id,query,category,has_ai_overview,ai_overview_text,ai_overview_urls,seo_urls,overlap_count,overlap_ratio,crawled_at
154,개인회생 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:54:25.253500
155,신용불량자 해제 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:54:55.126804
156,운전면허 취득 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:55:26.032652
157,오토바이 면허 따는 방법이 어떻게 돼?,방법형,False,,,,0,0.0,2026-03-23T03:56:28.619895
158,자동차 보험 가입 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:56:57.534407
159,자동차 등록 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:57:26.353219
160,자동차 이전등록 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:57:51.060313
161,해외직구 방법이 어떻게 돼?,방법형,False,,,,0,0.0,2026-03-23T03:58:23.822985
162,관세 납부 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:58:54.019354
163,비자 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:59:15.758304
164,여행자보험 가입 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T03:59:40.800309
165,국제운전면허증 발급 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:00:10.179829
166,해외이사 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:00:34.954719
167,영주권 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:02:18.103439
168,귀화 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:02:44.926077
169,병역 연기 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:03:07.220895
170,예비군 훈련 연기 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:03:31.553622
171,민방위 훈련 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:04:00.372631
172,산재보험 신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:04:28.895793
173,고용보험 가입 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:04:53.844209
174,퇴직금 계산 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:05:22.683953
175,퇴직연금 수령 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:05:44.203620
176,주식 투자 시작 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:06:13.441721
177,코인 거래 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:07:57.504048
178,부동산 경매 참여 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:08:26.302932
179,공매 참여 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:08:57.988990
180,임금체불 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:09:25.502385
181,부당해고 구제신청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:09:52.192007
182,직장 내 괴롭힘 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:10:24.497713
183,성희롱 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:10:59.241720
184,개인정보 유출 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:11:23.258942
185,보이스피싱 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:11:47.591507
186,사기 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:12:15.167337
187,명예훼손 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:13:42.848975
188,스토킹 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:14:07.739136
189,학교폭력 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:14:28.483455
190,아동학대 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:14:56.942289
191,노인학대 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:15:27.405638
192,가정폭력 신고 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:15:49.844711
193,소비자 분쟁 해결 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:16:28.120256
194,환불 요청 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:17:00.638301
195,제품 하자 배상 청구 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:17:26.069428
196,교통사고 처리 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:17:50.932734
197,보험금 청구 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:18:52.132502
198,건물 누수 피해 보상 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:19:27.324056
199,층간소음 해결 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:19:50.626590
200,반려동물 등록 어떻게 해?,방법형,False,,,,0,0.0,2026-03-23T04:20:16.347148
201,아이폰 vs 갤럭시 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:20:45.187696
202,맥북 vs 윈도우 노트북 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:21:11.684484
203,아이패드 vs 갤럭시탭 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:21:32.127307
204,애플워치 vs 갤럭시워치 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:21:56.138154
205,에어팟 vs 갤럭시버즈 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:22:23.856246
206,넷플릭스 vs 디즈니플러스 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:22:49.326481
207,쿠팡 vs 네이버쇼핑 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:24:20.214982
208,카카오페이 vs 네이버페이 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:24:42.769888
209,토스 vs 카카오뱅크 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:25:16.044263
210,케이뱅크 vs 카카오뱅크 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:25:44.531339
211,정기예금 vs 정기적금 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:26:08.662401
212,주식 vs 펀드 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:26:34.108733
213,ETF vs 펀드 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:27:03.980256
214,국채 vs 회사채 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:27:32.933313
215,전세 vs 월세 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:28:02.149803
216,아파트 vs 오피스텔 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:28:35.069952
217,분양권 vs 입주권 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:30:03.739457
218,재건축 vs 재개발 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:30:36.878657
219,국민연금 vs 개인연금 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:31:08.231925
220,연금저축보험 vs 연금저축펀드 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:31:34.629083
221,실손보험 vs 의료실비보험 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:32:06.725827
222,종신보험 vs 정기보험 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:32:31.668489
223,공립학교 vs 사립학교 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:33:01.675735
224,수능 vs 내신 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:33:24.128294
225,수시 vs 정시 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:33:50.829287
226,학종 vs 교과전형 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:34:14.987252
227,대학원 석사 vs 박사 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:35:29.300821
228,정규직 vs 계약직 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:35:54.410646
229,프리랜서 vs 직장인 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:36:24.533925
230,개인사업자 vs 법인사업자 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:36:58.713684
231,종합소득세 vs 근로소득세 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:37:19.625455
232,부가세 vs 소득세 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:37:45.476190
233,증여세 vs 상속세 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:38:12.972414
234,민사소송 vs 형사소송 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:38:47.162771
235,고소 vs 고발 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:39:13.763619
236,조정 vs 중재 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:39:45.274252
237,항소 vs 상고 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:41:09.410353
238,한의원 vs 병원 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:41:39.326359
239,내과 vs 가정의학과 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:42:11.577901
240,정신건강의학과 vs 신경과 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:42:43.498409
241,MRI vs CT 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:43:09.128637
242,엑스레이 vs 초음파 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:43:38.197304
243,제네릭 vs 오리지널 의약품 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:44:10.817664
244,양약 vs 한약 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:44:39.080466
245,유산소운동 vs 무산소운동 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:45:05.311083
246,헬스 vs 필라테스 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:45:36.040828
247,요가 vs 스트레칭 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:47:02.805239
248,단백질 보충제 vs 음식 단백질 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:47:32.921211
249,비타민C vs 비타민D 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:48:03.924166
250,오메가3 vs 오메가6 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:48:29.024751
251,유기농 vs 무농약 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:48:56.713343
252,저탄고지 vs 저지방고탄 다이어트 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:49:30.587150
253,간헐적단식 16:8 vs 5:2 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:49:57.600396
254,채식 vs 비건 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:50:24.179158
255,친환경 vs 재활용 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:50:57.899132
256,전기차 vs 수소차 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:51:21.740357
257,하이브리드 vs 전기차 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:52:34.323764
258,태양광 vs 풍력 에너지 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:53:08.475835
259,원자력 vs 화력발전 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:53:32.890908
260,GPT vs 제미나이 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:54:00.556580
261,클라우드 vs 온프레미스 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:54:25.538191
262,파이썬 vs 자바 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:54:49.482077
263,리눅스 vs 윈도우 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:55:14.138146
264,리액트 vs 뷰 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:55:35.635398
265,SQL vs NoSQL 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:55:59.362406
266,유튜브 vs 틱톡 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:56:26.327580
267,인스타그램 vs 스레드 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:57:49.650126
268,카카오톡 vs 라인 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:58:20.881002
269,배달의민족 vs 쿠팡이츠 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:58:51.719609
270,에어비앤비 vs 호텔 차이점이 뭐야?,비교형,False,,,,0,0.0,2026-03-23T04:59:23.952966
271,초등학생 입문용 노트북 추천해줘,추천형,False,,,,0,0.0,2026-03-23T04:59:45.540598
272,대학생 노트북 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:00:14.432750
273,영상편집용 노트북 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:00:40.802325
274,게이밍 노트북 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:01:07.135900
275,사무용 노트북 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:01:34.928961
276,가성비 스마트폰 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:01:53.999708
277,카메라 잘 나오는 스마트폰 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:03:20.546570
278,배터리 오래가는 스마트폰 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:03:53.402953
279,초등학생 태블릿 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:04:26.692734
280,드로잉용 태블릿 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:04:49.773203
281,입문자용 DSLR 카메라 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:05:20.503780
282,여행용 미러리스 카메라 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:05:44.139999
283,유튜버용 카메라 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:06:17.023821
284,블랙박스 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:06:47.763628
285,공기청정기 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:07:16.301731
286,로봇청소기 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:07:52.690416
287,식기세척기 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:08:58.710179
288,에어프라이어 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:09:31.135254
289,커피머신 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:09:56.350473
290,전기밥솥 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:10:24.243607
291,직장인 건강보험 추가가입 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:10:51.259998
292,20대 첫 자동차보험 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:11:15.276383
293,운전초보 차 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:11:35.987255
294,전기차 입문용 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:12:00.575152
295,SUV 패밀리카 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:12:25.659538
296,서울 가볼만한 곳 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:12:49.487870
297,부산 여행지 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:13:54.411544
298,제주도 숨은 명소 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:14:21.618639
299,강원도 겨울여행 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:14:59.892102
300,일본 여행 추천 도시가 어디야?,추천형,False,,,,0,0.0,2026-03-23T05:15:27.297720
301,대만 여행 추천 코스가 어떻게 돼?,추천형,False,,,,0,0.0,2026-03-23T05:15:52.168507
302,베트남 여행지 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:16:21.100778
303,유럽 한달살기 추천 도시가 어디야?,추천형,False,,,,0,0.0,2026-03-23T05:16:46.022914
304,신혼여행지 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:17:12.504486
305,혼자 여행하기 좋은 나라 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:17:45.540526
306,초등학생 영어 학원 선택 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:18:16.288056
307,중학생 수학 문제집 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:20:06.114336
308,고등학생 국어 문제집 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:20:37.454920
309,수능 영어 인강 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:21:00.491250
310,토익 공부 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:21:32.505316
311,자격증 공부 순서 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:21:58.160220
312,직장인 재테크 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:22:27.193105
313,사회초년생 저축 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:22:58.452660
314,30대 노후 준비 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:23:27.752659
315,소액 투자 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:24:01.662186
316,헬스 초보 루틴 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:24:28.012577
317,홈트레이닝 운동 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:26:16.378519
318,다이어트 식단 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:26:40.781986
319,근육 키우는 식단 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:27:17.024116
320,건강 영양제 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:27:42.199562
321,수면 개선 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:28:08.268296
322,스트레스 해소 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:28:38.218998
323,명상 앱 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:29:02.602224
324,독서 습관 만드는 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:29:34.276826
325,생산성 앱 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:30:00.065900
326,재취업 준비 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:30:25.364988
327,이직 시기 결정 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:31:55.887785
328,면접 준비 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:32:23.444112
329,포트폴리오 만드는 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:32:45.626066
330,유튜브 채널 시작 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:33:10.072798
331,블로그 수익화 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:33:31.855051
332,스마트스토어 시작 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:33:56.456188
333,부업 종류 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:34:24.306981
334,재능마켓 활용 방법 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:34:48.619625
335,반려견 종류 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:35:21.789797
336,반려묘 종류 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:35:45.447958
337,강아지 사료 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:37:26.080730
338,고양이 모래 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:37:54.901595
339,식물 키우기 쉬운 종류 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:38:25.742140
340,인테리어 소품 추천해줘,추천형,False,,,,0,0.0,2026-03-23T05:38:57.176825
341,최근 금리 인상 이유가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:39:27.941170
342,한국 경제 침체 원인이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:39:58.515624
343,부동산 시장 전망이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:40:29.311750
344,주식시장 하락 원인이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:41:03.469015
345,환율 상승 원인이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:41:29.849716
346,물가 상승 원인이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:42:05.989261
347,청년 실업률 높은 이유가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:43:48.436920
348,저출산 원인이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:44:23.872931
349,고령화사회 문제점이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:44:53.339139
350,연금개혁 논쟁 핵심이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:45:18.592851
351,의대 정원 확대 논란 이유가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:45:44.226718
352,간호법 논란 핵심이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:46:19.573908
353,AI 일자리 대체 어떻게 돼?,시사형,False,,,,0,0.0,2026-03-23T05:46:49.175690
354,ChatGPT 교육 활용 문제점이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:47:11.203192
355,딥페이크 범죄 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:47:35.214476
356,사이버보안 위협 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:48:06.562753
357,개인정보 유출 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:50:02.458664
358,반도체 패권 경쟁 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:50:31.906915
359,미중 무역갈등 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:51:03.615959
360,러시아 우크라이나 전쟁 영향이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:51:33.236495
361,북한 핵 위협 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:51:54.063285
362,한일 관계 최근 동향이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:52:20.980245
363,한미동맹 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:52:49.751561
364,기후변화 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:53:19.950078
365,탄소세 도입 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:53:45.150026
366,플라스틱 규제 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:54:14.532202
367,전기차 화재 원인이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:55:19.316744
368,자율주행차 상용화 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:55:47.849479
369,배달음식 과포장 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:56:20.970749
370,배달플랫폼 수수료 논란이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:56:42.791308
371,온라인 플랫폼 독과점 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:57:11.099569
372,카카오 독점 논란 내용이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:57:38.017047
373,네이버 알고리즘 조작 논란이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:58:07.485687
374,유튜브 알고리즘 문제점이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:58:28.662169
375,소셜미디어 청소년 유해성 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T05:59:00.279405
376,게임 중독 논란 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T05:59:29.755776
377,웹툰 불법복제 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:00:43.731582
378,OTT 시장 경쟁 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:01:08.599558
379,K팝 해외 영향력 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:01:35.850539
380,한국 드라마 글로벌 성공 이유가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:02:00.329339
381,워킹맘 육아 지원 정책 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:02:23.342381
382,남성 육아휴직 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:02:59.886030
383,학교 급식 논란 핵심이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:03:25.329586
384,사교육비 증가 원인이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:03:53.051492
385,대입제도 개편 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:04:26.241510
386,의무교육 연한 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:04:48.308710
387,최저임금 인상 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:05:45.394489
388,주 4일제 도입 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:06:14.615238
389,재택근무 확산 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:06:40.893071
390,긱워커 권리 보호 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:07:08.020559
391,노동조합 파업 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:07:32.253749
392,비정규직 처우 개선 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:07:54.686475
393,중대재해처벌법 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:08:23.114247
394,화물연대 파업 영향이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:08:49.734768
395,의료파업 원인이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:09:14.308756
396,공공의료 강화 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:09:52.493518
397,건강보험 재정 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:10:52.085351
398,요양병원 실태 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:11:20.593313
399,돌봄공백 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:11:43.694007
400,지방소멸 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:12:08.471538
401,지방소멸 원인과 대책이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:12:39.996621
402,수도권 집중 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:13:00.684890
403,세종시 행정수도 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:13:35.545517
404,균형발전 정책 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:13:58.105431
405,지역화폐 효과가 있어?,시사형,False,,,,0,0.0,2026-03-23T06:14:26.190160
406,소상공인 지원 정책 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:14:51.024444
407,전통시장 살리기 방법이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:16:46.873479
408,편의점 과다출점 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:17:12.432837
409,프랜차이즈 갑질 논란이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:17:33.258167
410,플랫폼 입점업체 수수료 논란이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:18:00.083001
411,쿠팡 물류센터 노동환경 논란이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:18:32.898410
412,택배기사 과로 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:19:03.977079
413,음식배달 라이더 안전 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:19:37.773155
414,대리운전 기사 처우 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:20:06.709520
415,외국인 노동자 처우 문제가 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:20:41.943000
416,이민 정책 논쟁이 뭐야?,시사형,False,,,,0,0.0,2026-03-23T06:21:13.969577
417,다문화가정 지원 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:23:13.015002
418,탈북민 정착 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:23:34.245740
419,재외동포 지원 현황이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:24:01.006047
420,한국 인구절벽 전망이 어때?,시사형,False,,,,0,0.0,2026-03-23T06:24:26.831881
